"iter","beta_estimate","beta_se","beta_lower","beta_upper","random_effect_variance"
1,3.75184181453552,1.1651389503026,1.46816947194243,6.03551415712862,1.51815957613449
2,5.55758110874444,0.74080058867677,4.10561195493797,7.00955026255091,0.36849837377813
3,5.43439569251395,1.1204504181919,3.23831287285782,7.63047851217008,1.45328730406102
4,4.06044399237371,2.83784091406459,-1.50172419919288,9.6226121839403,6.33706632073279
5,6.30099778517264,1.04757260075961,4.24775548768381,8.35424008266147,1.20567552927974
6,5.36563534712878,0.546554249354156,4.29438901839463,6.43688167586292,0.143701888936471
7,6.39505330925527,1.19367010737239,4.05545989880537,8.73464671970516,1.60251506561014
8,6.4322927540143,1.50738346159975,3.47782116927879,9.38676433874981,1.72180131049468
9,4.70767648779485,0.526812142482839,3.67512468852849,5.74022828706121,0.115216483136871
10,6.26823223891486,0.776412363151511,4.7464640071379,7.79000047069182,0.61464746878342
