"iter","beta_estimate","beta_se","beta_lower","beta_upper","random_effect_variance"
1,0.793496795764232,0.437466949975908,-0.0639384261885478,1.65093201771701,1.38009758513227
2,0.838649331232955,0.302967137854207,0.244833741038709,1.4324649214272,0.645642385980672
3,1.72541990309553,0.420650755932335,0.90094442146815,2.5498953847229,1.24405104409174
4,1.97576426514574,0.461061000781724,1.07208470361356,2.87944382667792,1.38669737368713
5,1.78690637571885,0.392448264782665,1.01770777674482,2.55610497469287,1.10576791739213
6,1.26452742661116,0.309331303954799,0.658238070859758,1.87081678236257,0.688853115802435
7,0.67656579389086,0.345926848399103,-0.00145082897138127,1.3545824167531,0.83351478563191
8,1.42360097921054,0.404775061786893,0.630241858108226,2.21696010031285,1.19892829735789
9,1.74726345282782,0.358424457718963,1.04475151569865,2.44977538995698,0.865195517746613
10,1.29621709755013,0.29695962549146,0.714176231586872,1.87825796351339,0.583486665092755
11,1.94309358322864,0.429479380689297,1.10131399707761,2.78487316937966,1.35353457065279
12,1.73814244139856,0.337837692847236,1.07598056341798,2.40030431937914,0.765782919030336
13,1.58805673798553,0.390684509415818,0.822315099530524,2.35379837644053,1.06867019300367
14,1.21168960069764,0.363306779536161,0.49960831280676,1.92377088858851,0.960852304722446
15,2.14528334003626,0.435957489168017,1.29080666126695,2.99976001880558,1.33991682742613
16,1.74770257291149,0.310277639628978,1.13955839923869,2.35584674658429,0.575651720718224
17,1.09710897981117,0.324886413518379,0.460331609315153,1.7338863503072,0.675471124942672
18,1.71963930769792,0.470564759204998,0.797332379656129,2.64194623573972,1.60060608672705
19,2.43266450936622,0.326007205420715,1.79369038674162,3.07163863199082,0.75379554942832
20,1.90051546126856,0.399639322082527,1.11722238998681,2.68380853255031,1.14741461210481
21,1.30555638837963,0.419064741005492,0.484189496008861,2.12692328075039,1.28103435363235
22,1.85611629676707,0.480591816400062,0.914156336622947,2.79807625691119,1.67265556587163
23,1.61645685068889,0.409733396909114,0.813379392747031,2.41953430863076,1.20727549851899
24,1.44426921028669,0.382888315547192,0.693808111814194,2.19473030875919,0.99218744950955
25,1.420207846235,0.30143117214224,0.829402748836207,2.01101294363379,0.649551585180446
26,1.24226003307443,0.399437846523352,0.459361853888663,2.0251582122602,1.16228776288973
27,1.27249176348393,0.350214735828958,0.586070881259176,1.95891264570869,0.875750312897293
28,1.55142200962079,0.501146790122083,0.569174300981508,2.53366971826007,1.72115068373939
29,1.50060942409246,0.374392437215299,0.766800247150473,2.23441860103445,1.02128892585026
30,1.39014663937937,0.359840069305192,0.684860103541197,2.09543317521755,0.874987222863782
31,1.58661131797615,0.345735670911585,0.908969402989441,2.26425323296285,0.804937706385855
32,1.22671892638985,0.36517288920941,0.51098006353941,1.9424577892403,0.9536610179846
33,1.4881401325474,0.405407347374548,0.693541731693289,2.28273853340152,1.18058378577148
34,1.56379877847678,0.380224807517897,0.8185581557417,2.30903940121186,0.976331896341327
35,2.11144933219644,0.367919623326235,1.39032687047702,2.83257179391586,0.982186436663702
36,1.55312303283974,0.371419836862718,0.825140152588817,2.28110591309067,0.983011667069962
37,0.777609619559218,0.325549882042358,0.139531850756197,1.41568738836224,0.762525116359255
38,1.58338032841261,0.346869204108721,0.903516688359517,2.2632439684657,0.771840068906129
39,1.23947048660571,0.373543663992647,0.507324905180124,1.9716160680313,1.01239260176704
40,0.949551259936417,0.414336033401206,0.137452634470053,1.76164988540278,1.11525314352285
41,1.4880668571123,0.449980313414617,0.606105442819654,2.37002827140495,1.37928805288108
42,1.15386170882662,0.335048782642133,0.49716609484804,1.8105573228052,0.796416915839923
43,1.51888058709783,0.425402040089044,0.685092588523299,2.35266858567235,1.32637423812758
44,1.57755992708568,0.289333121921617,1.01046700811931,2.14465284605205,0.586920927936145
45,1.63025157349751,0.412273029141383,0.822196436380397,2.43830671061462,1.22237204721589
46,1.04388755700581,0.281926577989853,0.491311464145696,1.59646364986592,0.563583511935763
47,1.9212577637089,0.340298721454281,1.25427226965851,2.58824325775929,0.804291011440126
48,1.13020681412664,0.341734336846276,0.460407513907935,1.80000611434534,0.847349536108814
49,1.59578118628428,0.475081717146289,0.664621020677558,2.52694135189101,1.54375334231156
50,0.985245058583227,0.427219167527515,0.147895490229298,1.82259462693716,1.18729225138718
51,1.53950183819326,0.395953993194587,0.763432011531874,2.31557166485465,1.12624086342077
52,1.48111967724676,0.468853410323817,0.562166993012074,2.40007236148144,1.35613667360568
53,1.65230219580554,0.417325869686867,0.834343491219277,2.4702609003918,1.276750469657
54,1.43012821430399,0.417604965261394,0.611622482391661,2.24863394621633,1.27366076257152
55,2.05450441480189,0.363006925532535,1.34301084075812,2.76599798884566,0.942789124373475
56,1.79050982413379,0.342527037985119,1.11915682968296,2.46186281858463,0.85205653233601
57,1.72592985400505,0.317305769954867,1.10401054489351,2.34784916311659,0.710928707548705
58,1.90439358998992,0.442379827089848,1.03732912889382,2.77145805108602,1.4322180935057
59,2.2270967940423,0.412079358577881,1.41942125122965,3.03477233685495,1.1540158475
60,1.07446556788543,0.414755237103291,0.261545303162981,1.88738583260788,1.25461383633569
61,1.48496552057085,0.392787133317038,0.715102739269452,2.25482830187224,1.12215172133535
62,1.28970023301296,0.428548571133464,0.44974503359137,2.12965543243455,1.34288315622812
63,1.40904420819146,0.401352579291026,0.62239315278105,2.19569526360187,1.17412472230375
64,1.30950697794498,0.321692699650551,0.678989286629897,1.94002466926006,0.741682490434768
65,1.2014471621605,0.408198626875183,0.401377853485143,2.00151647083586,1.0197945392336
66,1.30828207206024,0.333201386904698,0.655207353727037,1.96135679039345,0.788316540209765
67,1.7469535519768,0.437823296974668,0.888819889906447,2.60508721404715,1.30627639314668
68,1.2711680958328,0.431316710451645,0.425787343347574,2.11654884831802,1.34085374283254
69,1.1458459840845,0.481725800708118,0.201663414696594,2.09002855347241,1.71113142957706
70,0.703052882339571,0.386026915231399,-0.0535598715139701,1.45966563619311,1.00752131890895
71,1.6722159506253,0.371934331089995,0.94322466168891,2.40120723956169,0.932838257137713
72,1.76242432076499,0.258983785679508,1.25481610083316,2.27003254069683,0.471394570250998
73,2.01038616206892,0.366766680738221,1.291523467822,2.72924885631583,0.974903796528861
74,1.47422697058764,0.400618302901749,0.689015096900212,2.25943884427507,1.17489353609742
75,1.48310181887672,0.32317555619782,0.849677728728994,2.11652590902445,0.750696808340804
76,1.57744134311546,0.315651906182589,0.958763606997587,2.19611907923334,0.717698102930512
77,1.36250224710567,0.450476375185338,0.479568551742405,2.24543594246893,1.43128824557493
78,1.91818508614516,0.400900607285359,1.13241989586586,2.70395027642446,1.09028431789883
79,1.78579208654883,0.338999782638375,1.12135251257762,2.45023166052005,0.816677063197001
80,1.91520368550718,0.382003638736785,1.16647655358308,2.66393081743128,1.06517876093103
81,1.58070056241553,0.289868624626493,1.0125580581476,2.14884306668345,0.589808000585743
82,1.62846140108063,0.414782759192512,0.815487193063307,2.44143560909795,1.11749771235269
83,0.935209553277567,0.430474235282936,0.091480052123012,1.77893905443212,1.35390703682839
84,0.998127052629992,0.316360129000507,0.378061199788998,1.61819290547099,0.721763660003598
85,2.00962623330981,0.422971354749612,1.18060237800057,2.83865008861905,1.30691037362199
86,1.47636754568366,0.444606469424355,0.604938865611927,2.3477962257554,1.44668270759668
87,1.3359321291419,0.344218575194402,0.661263721760873,2.01060053652293,0.858543237288044
88,0.962357040181072,0.343346417041805,0.289398062779134,1.63531601758301,0.83750037970318
89,2.16509026661092,0.457261822819179,1.26885709388533,3.06132343933652,1.19827729151194
90,1.66899695195587,0.447403076598554,0.792086921822701,2.54590698208903,1.44475178158932
91,1.95063338468815,0.375585964235002,1.21448489478754,2.68678187458875,0.987353806587422
92,1.86217498303083,0.289191314246497,1.29536000710769,2.42898995895396,0.585220538781135
93,1.92822013478115,0.36863235271076,1.20570072346806,2.65073954609424,0.877626254635523
94,1.42832722507046,0.355633688007214,0.731285196576319,2.1253692535646,0.915224645589436
95,1.52138311681369,0.385521157391617,0.765761648326118,2.27700458530126,1.04105977377378
96,1.6658191420702,0.400489522826064,0.880859677331114,2.45077860680928,1.15128946705581
97,1.27585331520095,0.446169092052541,0.401361894777974,2.15034473562393,1.45566806017273
98,1.89889366386895,0.415167429186078,1.08516550266424,2.71262182507367,1.25653169250379
99,1.85108447343011,0.323977288315834,1.21608898833107,2.48607995852914,0.743798212932331
100,1.48389644255851,0.365059843670324,0.768379148964672,2.19941373615234,0.951296030482123
