"iter","beta_estimate","beta_se","beta_lower","beta_upper","random_effect_variance"
1,1.6669107542012,0.789149342428382,0.120178043041571,3.21364346536083,4.63729056543407
2,0.883046021978419,0.594524548295567,-0.282222092680891,2.04831413663773,2.53264199568025
3,0.907343397465306,0.635686059120865,-0.338601278411589,2.1532880733422,2.68179063037975
4,2.19542381371721,0.526224363180528,1.16402406188337,3.22682356555104,2.02712540225897
5,1.57270914774977,0.71244620249959,0.176314590850571,2.96910370464896,3.64233786507265
6,0.949312364165216,0.556570714780141,-0.14156623680386,2.04019096513429,2.30047144039316
7,0.735782147737114,0.553795281199909,-0.349656603414708,1.82122089888894,2.03165961021589
8,1.35273668283503,0.5904425888272,0.195469208733718,2.51000415693634,2.49778022503244
9,1.35059880355039,0.50438995183498,0.361994497953826,2.33920310914695,1.89541761595892
10,1.41603875229651,0.593130941167355,0.253502107608495,2.57857539698453,2.57901530893788
11,1.23860311790123,0.5657982889416,0.129638471575695,2.34756776422677,2.21702339253388
12,2.0160599518675,0.509287649741347,1.01785615837446,3.01426374536054,1.3789331510631
13,1.62083802765405,0.345904214382054,0.942865767465223,2.29881028784287,0.884353558537252
14,2.53883952234583,0.683818709480994,1.19855485176308,3.87912419292858,3.35455296661205
15,1.17781318697405,0.474370447906248,0.248047109077801,2.10757926487029,1.66754551184375
16,0.781411751394507,0.557842880935441,-0.311960295238958,1.87478379802797,2.3101764760585
17,1.17771177437407,0.530513461881433,0.137905389086456,2.21751815966167,2.08876007346042
18,1.51134897802179,0.458848745104665,0.612005437616647,2.41069251842693,1.50313551835876
19,2.02534005245448,0.569489587034976,0.909140461865926,3.14153964304303,2.40894986911152
20,1.04553880866344,0.583968372530777,-0.0990392014968828,2.19011681882376,2.54473198981533
21,1.88392916791953,0.483381259519087,0.936501899262117,2.83135643657694,1.73973244046386
22,1.01036545426577,0.469263977081248,0.0906080591865253,1.93012284934502,1.57299552659789
23,0.931107211634142,0.603174182387925,-0.251114185846191,2.11332860911448,2.71583209167064
24,1.97658385950395,0.485778351102158,1.02445829134372,2.92870942766418,1.75725095382084
25,1.53697967259292,0.670510822096516,0.222778461283745,2.85118088390209,3.29979299273677
26,1.86226027312497,0.614618218647204,0.657608564576451,3.06691198167349,2.82087490621692
27,1.54801138101537,0.577178168163993,0.416742171413948,2.6792805906168,2.20856579694727
28,2.39840852808016,0.640496265340477,1.14303584801283,3.6537812081475,3.05035475892725
29,1.433960705715,0.536036357130511,0.383329445739199,2.4845919656908,2.10405169305143
30,1.85253496514835,0.557277310150273,0.760271437253811,2.94479849304288,2.317075787751
31,0.610845339744272,0.548770523396797,-0.464744886113449,1.68643556560199,2.23549304904338
32,1.51600714568682,0.460605566891663,0.613220234579163,2.41879405679448,1.57146865204645
33,0.293712853582707,0.54606065274761,-0.776566025802609,1.36399173296802,2.21329747373597
34,1.45337969882903,0.532859033424788,0.408975993316448,2.49778340434162,2.11610947452374
35,1.24072920734467,0.435563029670916,0.387025669189676,2.09443274549967,1.40387576198006
36,0.569060468438052,0.660088404390183,-0.724712804166707,1.86283374104281,3.1968238248072
37,1.72193916145339,0.465562098620933,0.809437448156357,2.63444087475041,1.60579425075955
38,2.43417136305449,0.590010935506957,1.27774992946085,3.59059279664812,2.58555035208959
39,1.14608231475513,0.551138609098683,0.0658506409217072,2.22631398858854,2.22455703929476
40,0.644279986546426,0.729829013480948,-0.786184879876232,2.07474485296908,3.98193452697371
41,1.30678073697874,0.533602876603639,0.260919098835609,2.35264237512187,2.11350686438204
42,1.76227080743106,0.425856319611186,0.92759242099314,2.59694919386899,1.34177645975412
43,1.11311515987589,0.588336428135582,-0.040024239269854,2.26625455902163,2.5826363876937
44,0.330014512945524,0.562673360207671,-0.772825273061512,1.43285429895256,2.26696737858167
45,1.69976239018871,0.649270094932667,0.427193004120679,2.97233177625673,2.92455859375779
46,1.81678419541521,0.659941246035528,0.52329935318558,3.11026903764485,3.19595837820708
47,1.83272052530535,0.531942548668218,0.79011312991564,2.87532792069505,2.10933627080204
48,1.000438379969,0.481963867488251,0.0557891996920308,1.94508756024597,1.69806147249747
49,1.77455977963181,0.560038102796141,0.676885098151375,2.87223446111225,2.33989609189622
50,2.33743103517653,0.626085546392903,1.11030336424644,3.56455870610662,2.71819731703188
51,1.36933923354791,0.538182101240758,0.314502315116027,2.4241761519798,2.00559740205234
52,1.3221803826159,0.468094131625989,0.404715884628963,2.23964488060284,1.62285932379587
53,1.07052567249557,0.556570051454126,-0.0203516283545186,2.16140297334565,2.26960833342215
54,2.19223963419265,0.586178817084081,1.04332915270785,3.34115011567745,2.38146123651383
55,1.60830446225396,0.400236022568256,0.823841858020182,2.39276706648774,1.18370459698676
56,2.16210181658565,0.606501394156991,0.973359084037944,3.35084454913335,2.55021468308904
57,2.27046557050644,0.509457158305944,1.27192954022679,3.26900160078609,1.89906296400922
58,2.2131177513094,0.648718586873214,0.941629321037897,3.48460618158089,3.08776869945939
59,2.55083290203988,0.487940479703388,1.59446956182124,3.50719624225853,1.70133334042929
60,2.73203475093985,0.539248464617411,1.67510776028973,3.78896174158998,1.81988760786386
61,0.753328600548121,0.551852974210668,-0.328303228904789,1.83496043000103,1.62098468807841
62,2.06678683574671,0.542596408038546,1.00329787599116,3.13027579550226,2.15648832425539
63,1.28069613277178,0.6458613996102,0.0148077895357921,2.54658447600778,2.76776464015026
64,1.08079611310101,0.715299022133719,-0.321189970281083,2.4827821964831,3.67125770680454
65,2.0618037268279,0.566281415825457,0.951892151810003,3.17171530184579,2.38198297872283
66,1.48113871145019,0.597384944918138,0.310264219410641,2.65201320348974,2.65266444436385
67,2.33491463083846,0.566273091152996,1.22501937217858,3.44480988949833,2.38166195461446
68,1.65949858886074,0.614832279004653,0.454427322011622,2.86456985570986,2.81010175199091
69,0.907938070264953,0.489745484545052,-0.0519630794433487,1.86783921997325,1.77842003859548
70,1.22295828758372,0.500070791913302,0.242819535433653,2.2030970397338,1.82873824183044
71,2.10467386448865,0.682898584972661,0.766192637942237,3.44315509103507,3.46985564924936
72,1.36132067117687,0.329997685699462,0.714525207205923,2.00811613514781,0.789908291407579
73,1.91807651612129,0.63679426766389,0.669959751500068,3.16619328074252,3.01524913167304
74,0.934008973696542,0.470481387630619,0.0118654539405287,1.85615249345256,1.58103780113154
75,0.584926155700671,0.417869738291482,-0.234098531350633,1.40395084275197,1.29677977567707
76,1.4581526902332,0.53200902163486,0.415415007828874,2.50089037263752,1.95890394356443
77,2.11048665366444,0.519750966964807,1.09177475841342,3.12919854891546,2.01378779090554
78,2.33123989966266,0.660830566378067,1.03601198956165,3.62646780976367,3.26247480859355
79,2.46466495407493,0.662432119092739,1.16629800065316,3.7630319074967,2.91287936569714
80,1.4441706400869,0.657426656679139,0.155614392995784,2.73272688717801,3.21468679830322
81,1.35776214413369,0.560917349885427,0.258364138358248,2.45716014990912,2.30471351618274
82,0.833075410856058,0.694316570743879,-0.527785067801945,2.19393588951406,3.53829720911232
83,2.06532048558889,0.711354940082692,0.671064803026813,3.45957616815097,3.78243016200135
84,2.06683578346685,0.470359448535771,1.14493126433674,2.98874030259697,1.64667755021751
85,0.452127969742853,0.506727511209112,-0.541057952227008,1.44531389171271,1.77653636647087
86,1.11040412875422,0.483599824725487,0.162548472292265,2.05825978521617,1.74130026011195
87,1.24798113980909,0.577697061888035,0.115694898508541,2.38026738110964,2.49019318931913
88,0.717800628961477,0.535409773525061,-0.331602527147642,1.7672037850706,2.1378138603498
89,2.42927321720663,0.714150495549207,1.02953824593018,3.82900818848307,3.81234581034021
90,1.65581591236184,0.622235702204957,0.436233936040125,2.87539788868356,2.42655502712537
91,1.04286587035968,0.595556978521054,-0.124425807541588,2.21015754826094,2.22171256419391
92,1.37147518429807,0.586016671602656,0.222882507956865,2.52006786063928,2.55113914326377
93,1.04240558121303,0.379481139065702,0.298622548644251,1.7861886137818,1.06265628881576
94,2.472791133029,0.637153704655527,1.22396987190417,3.72161239415384,2.81522477531985
95,1.25683761923084,0.650225819448105,-0.0176049868874499,2.53128022534912,3.03044346449054
96,2.16680983584651,0.589488904717693,1.01141158259983,3.32220808909319,2.489025762709
97,0.153700663603368,0.547930001198826,-0.920242138746332,1.22764346595307,2.22914668619989
98,0.449209366317553,0.514863191582139,-0.55992248918344,1.45834122181855,1.96658637297157
99,1.01240819932288,0.536026749077557,-0.0382042288691364,2.06302062751489,2.1325305946011
100,1.17283897680673,0.509706621268216,0.173813999121024,2.17186395449243,1.85737643458946
