"iter","beta_estimate","beta_se","beta_lower","beta_upper","random_effect_variance"
1,1.23974972699641,0.475819967869251,0.307142589972682,2.17235686402015,1.02212031427905
2,2.25970703816737,0.440003592890746,1.39729999610151,3.12211408023323,0.80499691877714
3,2.01855695022157,0.531398083731606,0.977016706107623,3.06009719433552,1.38932424582651
4,0.55157495821049,0.3932494321478,-0.219193928799198,1.32234384522018,0.757155371893839
5,0.622507957901074,0.541090389424455,-0.438029205370858,1.68304512117301,1.39715680441671
6,1.98556155100493,0.427749954406369,1.14717164036844,2.82395146164141,0.824441590098832
7,1.21021831950849,0.35944529847864,0.50570553449036,1.91473110452663,0.637348830263734
8,0.646617180704458,0.57891441343195,-0.488055069622163,1.78128943103108,1.39927801238169
9,0.887335685259622,0.522988531166151,-0.137721835826035,1.91239320634528,1.01737303287704
10,1.8486453297163,0.417577410084129,1.0301936059514,2.66709705348119,0.855133634901736
11,1.03385998612579,0.502744705919049,0.0484803625244548,2.01923960972713,1.14172858884984
12,1.09488892760859,0.396568992438568,0.317613702428998,1.87216415278819,0.770716346751199
13,1.35479398377581,0.535247788409118,0.305708318493937,2.40387964905768,1.29514443824756
14,1.6037559455777,0.412423859259401,0.795405181429272,2.41210670972613,0.706019642425344
15,2.14219211626098,0.538023608493208,1.08766584361429,3.19671838890767,1.43903064700864
16,1.38549676742134,0.495147824333493,0.415007031727695,2.35598650311499,1.2054641183841
17,2.81222965293646,0.498306205148882,1.83554949084465,3.78890981502827,1.18404920270841
18,1.40424309689115,0.427879762624575,0.565598762146987,2.24288743163532,0.907067026873512
19,0.92073500042414,0.557712830232067,-0.172382146830711,2.01385214767899,1.29792168751225
20,1.70296446639449,0.51022593244163,0.702921638808899,2.70300729398009,1.29343491732042
21,1.58926807568664,0.545777025258579,0.519545106179821,2.65899104519345,1.2430056053489
22,1.80710508022884,0.41576683876267,0.992202076254005,2.62200808420367,0.821076165971664
23,1.75216249724818,0.454659604794977,0.861029671850021,2.64329532264633,0.766914301582941
24,0.0603782431989587,0.444407345061867,-0.810660153122302,0.931416639520219,0.979608663812021
25,1.4395862633109,0.637330604886343,0.190418277733671,2.68875424888814,1.84008162790786
26,1.54132373160887,0.373442278742868,0.809376865272851,2.2732705979449,0.626214976549915
27,1.60606534997514,0.591764880379389,0.44620618443154,2.76592451551874,1.74255030054415
28,1.02493118279064,0.532091511436632,-0.0179681796251629,2.06783054520643,1.27975115693879
29,1.26543618245752,0.490312261316825,0.304424150276542,2.22644821463849,1.19397728726615
30,1.71969278928199,0.399720384564147,0.936240835536259,2.50314474302771,0.758716291889673
31,1.7514644255232,0.470104375319105,0.830059849897751,2.67286900114864,1.05290011480671
32,1.17666142212898,0.466084889410575,0.263135038884247,2.0901878053737,1.03440603104033
33,1.48528075713317,0.573744121302041,0.360742279381169,2.60981923488517,1.63758396524231
34,1.22115389767888,0.501906521030891,0.237417116458332,2.20489067889942,1.13751616888545
35,2.04994490634274,0.41939166537479,1.22793724220815,2.87195257047733,0.792184425745961
36,1.45981494079582,0.359172935218523,0.755835987767512,2.16379389382412,0.630376283038051
37,1.96492635226197,0.555339805967843,0.876460332564994,3.05339237195894,1.14842632075126
38,1.33241597578184,0.396205963242366,0.555852287826801,2.10897966373687,0.745004966710236
39,1.45851243184551,0.360349904806997,0.752226618423797,2.16479824526722,0.635083207379565
40,1.29215787002979,0.417568839953865,0.473722943720215,2.11059279633937,0.855272424115508
41,1.59873272680349,0.525636827990851,0.568484543941421,2.62898090966556,1.3592561829425
42,1.30822078895117,0.393283090103041,0.537385932349209,2.07905564555313,0.734148357845007
43,2.57459471241164,0.596422944255055,1.40560574167174,3.74358368315155,1.13028848439704
44,2.09836398732828,0.467278722380225,1.18249769146304,3.01423028319352,1.07261190784178
45,1.37885774937099,0.494234553845077,0.410158023834634,2.34755747490734,1.16381599952692
46,0.994244342728229,0.436814018875662,0.138088865731933,1.85039981972453,0.936550921460834
47,1.81216354866309,0.511910111713082,0.80881972970545,2.81550736762073,1.30214493375324
48,2.19494875643698,0.489074998807738,1.23636175877381,3.15353575410015,1.13972999360681
49,0.813332289282515,0.594738564210456,-0.352355296569979,1.97901987513501,1.31822688145609
50,1.52138775423279,0.444744625462257,0.64968828832677,2.39308722013882,0.980901522467003
51,1.83948054950631,0.386869117163159,1.08121707986652,2.5977440191461,0.732300451565621
52,0.837844219659105,0.411016527959607,0.0322518248582762,1.64343661445993,0.802857810386349
53,1.33613608591682,0.458390702503448,0.437690309010061,2.23458186282358,1.03174148774525
54,1.5520489552955,0.615879764761951,0.344924616362074,2.75917329422892,1.41409127468301
55,2.04372348249449,0.569226023242669,0.928040476938856,3.15940648805012,1.59544283106631
56,1.78495584800496,0.383508570021445,1.03327905076293,2.53663264524699,0.727256330607871
57,1.81023618097103,0.58379379873674,0.666000335447016,2.95447202649504,1.4236412333808
58,1.51273911297898,0.453182018492008,0.624502356734648,2.40097586922332,1.00858092650489
