"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
1,1,252,15,30,0,5,1,1,20,10,4650,1,4650
1,1,203,15,30,0,5,1,1,20,10,4650,1,4650
1,1,201,15,30,0,5,1,1,20,10,4650,1,4650
1,1,209,15,30,0,5,1,1,20,10,4650,1,4650
1,1,219,15,30,0,5,1,1,20,10,4650,1,4650
1,1,212,15,30,0,5,1,1,20,10,4650,1,4650
1,1,227,15,30,0,5,1,1,20,10,4650,1,4650
1,1,207,15,30,0,5,1,1,20,10,4650,1,4650
1,1,230,15,30,0,5,1,1,20,10,4650,1,4650
1,1,180,15,30,0,5,1,1,20,10,4650,1,4650
1,1,188,15,30,0,5,1,1,20,10,4650,1,4650
1,1,192,15,30,0,5,1,1,20,10,4650,1,4650
1,1,196,15,30,0,5,1,1,20,10,4650,1,4650
1,1,190,15,30,0,5,1,1,20,10,4650,1,4650
1,1,201,15,30,0,5,1,1,20,10,4650,1,4650
1,1,192,15,30,0,5,1,1,20,10,4650,1,4650
1,1,192,15,30,0,5,1,1,20,10,4650,1,4650
1,1,209,15,30,0,5,1,1,20,10,4650,1,4650
1,1,207,15,30,0,5,1,1,20,10,4650,1,4650
1,1,210,15,30,0,5,1,1,20,10,4650,1,4650
1,1,210,15,30,0,5,1,1,20,10,4650,1,4650
1,1,211,15,30,0,5,1,1,20,10,4650,1,4650
1,1,213,15,30,0,5,1,1,20,10,4650,1,4650
1,1,223,15,30,0,5,1,1,20,10,4650,1,4650
1,1,220,15,30,0,5,1,1,20,10,4650,1,4650
1,1,197,15,30,0,5,1,1,20,10,4650,1,4650
1,1,197,15,30,0,5,1,1,20,10,4650,1,4650
1,1,195,15,30,0,5,1,1,20,10,4650,1,4650
1,1,215,15,30,0,5,1,1,20,10,4650,1,4650
1,1,187,15,30,0,5,1,1,20,10,4650,1,4650
2,0,4,15,30,0,5,1,1,20,10,4650,1,4650
2,0,1,15,30,0,5,1,1,20,10,4650,1,4650
2,0,3,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,5,15,30,0,5,1,1,20,10,4650,1,4650
2,0,1,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,1,15,30,0,5,1,1,20,10,4650,1,4650
2,0,1,15,30,0,5,1,1,20,10,4650,1,4650
2,0,4,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,0,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,1,15,30,0,5,1,1,20,10,4650,1,4650
2,0,3,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,5,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,3,15,30,0,5,1,1,20,10,4650,1,4650
2,0,2,15,30,0,5,1,1,20,10,4650,1,4650
2,0,3,15,30,0,5,1,1,20,10,4650,1,4650
2,0,4,15,30,0,5,1,1,20,10,4650,1,4650
2,0,0,15,30,0,5,1,1,20,10,4650,1,4650
2,0,3,15,30,0,5,1,1,20,10,4650,1,4650
2,0,3,15,30,0,5,1,1,20,10,4650,1,4650
2,0,1,15,30,0,5,1,1,20,10,4650,1,4650
2,0,0,15,30,0,5,1,1,20,10,4650,1,4650
2,0,3,15,30,0,5,1,1,20,10,4650,1,4650
2,0,1,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,1,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,1,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,2,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,1,15,30,0,5,1,1,20,10,4650,1,4650
3,0,1,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,1,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
3,0,1,15,30,0,5,1,1,20,10,4650,1,4650
3,0,0,15,30,0,5,1,1,20,10,4650,1,4650
4,0,0,15,30,0,5,1,1,20,10,4650,1,4650
4,0,1,15,30,0,5,1,1,20,10,4650,1,4650
4,0,2,15,30,0,5,1,1,20,10,4650,1,4650
4,0,0,15,30,0,5,1,1,20,10,4650,1,4650
4,0,1,15,30,0,5,1,1,20,10,4650,1,4650
4,0,1,15,30,0,5,1,1,20,10,4650,1,4650
4,0,1,15,30,0,5,1,1,20,10,4650,1,4650
4,0,3,15,30,0,5,1,1,20,10,4650,1,4650
4,0,1,15,30,0,5,1,1,20,10,4650,1,4650
4,0,1,15,30,0,5,1,1,20,10,4650,1,4650
4,0,0,15,30,0,5,1,1,20,10,4650,1,4650
4,0,1,15,30,0,5,1,1,20,10,4650,1,4650
4,0,0,15,30,0,5,1,1,20,10,4650,1,4650
4,0,0,15,30,0,5,1,1,20,10,4650,1,4650
