"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
1,1,3.89415177092607,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.37475822287159,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.83513051061878,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.95649058353639,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.5203904381681,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.77544937028674,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.56141590180581,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.65953284398964,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.02738936772375,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.55349870585297,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.63941177636697,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.4028704995951,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.13813764279082,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.48380727356646,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.07717337877915,5,30,0,5,1,1,20,10,4650,1,1550
1,1,6.51872020728173,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.11047677315269,5,30,0,5,1,1,20,10,4650,1,1550
1,1,1.48878036200038,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.28911239509717,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.53459244343036,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.23994968976908,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.78249188666889,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.76766826783404,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.42813624768873,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.80961937327745,5,30,0,5,1,1,20,10,4650,1,1550
1,1,2.39562172618031,5,30,0,5,1,1,20,10,4650,1,1550
1,1,3.58012383764201,5,30,0,5,1,1,20,10,4650,1,1550
1,1,4.03266812141386,5,30,0,5,1,1,20,10,4650,1,1550
1,1,1.55142937227002,5,30,0,5,1,1,20,10,4650,1,1550
1,1,5.30212003855596,5,30,0,5,1,1,20,10,4650,1,1550
2,0,1.62660195852606,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-1.09617447793199,5,30,0,5,1,1,20,10,4650,1,1550
2,0,1.57818480055833,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.299259962273407,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-1.18303442017281,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.00380576381812189,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.503715687469436,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-1.04496713043401,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.996726876401986,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.26849512064175,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.0955272226412039,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.010053338712351,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.0652031125542162,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.289193386743574,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.638835143084674,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.195629704920879,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.349082547719392,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.598661478439358,5,30,0,5,1,1,20,10,4650,1,1550
2,0,2.17055707239359,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.226133024325509,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.715883610422289,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.275649677507626,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.907437577389346,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.481239037337171,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-1.39860132120419,5,30,0,5,1,1,20,10,4650,1,1550
2,0,0.283761275552646,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.568197556554882,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.0760142857553618,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.878633576672694,5,30,0,5,1,1,20,10,4650,1,1550
2,0,-0.789328315750861,5,30,0,5,1,1,20,10,4650,1,1550
3,0,3.1946874284067,5,30,0,5,1,1,20,10,4650,1,1550
3,0,0.101104969115543,5,30,0,5,1,1,20,10,4650,1,1550
3,0,0.984387114665899,5,30,0,5,1,1,20,10,4650,1,1550
