"cluster","treatment","Y","G","R","alpha","beta","gamma_sq","sigma_sq","c1","c2","B","niter","total_cost"
1,1,3.00340052674027,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.71096186306312,10,30,0,5,1,1,20,10,4650,1,3100
1,1,2.16816854909111,10,30,0,5,1,1,20,10,4650,1,3100
1,1,4.53475805722086,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.83305865038266,10,30,0,5,1,1,20,10,4650,1,3100
1,1,1.97028058839957,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.22923652959425,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.5962307190081,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.13746103829953,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.90230975947649,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.04390502115756,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.19419088553965,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.93297068857473,10,30,0,5,1,1,20,10,4650,1,3100
1,1,4.0696701819173,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.36755915743527,10,30,0,5,1,1,20,10,4650,1,3100
1,1,2.64484026823677,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.58845080552613,10,30,0,5,1,1,20,10,4650,1,3100
1,1,1.71779553132893,10,30,0,5,1,1,20,10,4650,1,3100
1,1,2.1111139228186,10,30,0,5,1,1,20,10,4650,1,3100
1,1,4.77228215320682,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.37291062614322,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.81904312238389,10,30,0,5,1,1,20,10,4650,1,3100
1,1,2.19222027430112,10,30,0,5,1,1,20,10,4650,1,3100
1,1,4.37980671129566,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.90732414721214,10,30,0,5,1,1,20,10,4650,1,3100
1,1,2.71329937895477,10,30,0,5,1,1,20,10,4650,1,3100
1,1,2.94272460470118,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.27394801989411,10,30,0,5,1,1,20,10,4650,1,3100
1,1,3.05940675490074,10,30,0,5,1,1,20,10,4650,1,3100
1,1,2.53720240536486,10,30,0,5,1,1,20,10,4650,1,3100
2,0,0.127560250122406,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.52417107850904,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.745996816906822,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.32901114341302,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.56286283299963,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.297492161073757,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.256482931692863,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.208898881089541,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.0960454963131838,10,30,0,5,1,1,20,10,4650,1,3100
2,0,0.612261782090814,10,30,0,5,1,1,20,10,4650,1,3100
2,0,0.425245827873092,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.14431159072876,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.31874102814702,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.38081163899104,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.31835404855255,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.1833211697034,10,30,0,5,1,1,20,10,4650,1,3100
2,0,0.667032751179396,10,30,0,5,1,1,20,10,4650,1,3100
2,0,0.915153123823516,10,30,0,5,1,1,20,10,4650,1,3100
2,0,0.82031809328791,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.0368658039185508,10,30,0,5,1,1,20,10,4650,1,3100
2,0,1.27946421982933,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.564944671577536,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-1.36300380677533,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.483948000631226,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.638717006437033,10,30,0,5,1,1,20,10,4650,1,3100
2,0,0.393324020362602,10,30,0,5,1,1,20,10,4650,1,3100
2,0,1.45427389117983,10,30,0,5,1,1,20,10,4650,1,3100
2,0,-0.174003086207675,10,30,0,5,1,1,20,10,4650,1,3100
