"iter","beta_estimate","beta_se","beta_lower","beta_upper","random_effect_variance"
1,1.38481463562767,0.407817917951702,0.585491516442337,2.18413775481301,1.2251183501375
2,1.50535223086486,0.445984069423436,0.63122345479493,2.3794810069348,1.40870455429659
3,0.962570742251415,0.371328517098671,0.234766848738019,1.69037463576481,1.01481261910358
4,1.30409811002337,0.412148642596413,0.496286770534397,2.11190944951234,1.23662425064169
5,-0.0258980206629421,0.417088341063852,-0.843391169148093,0.791595127822209,1.29402496147751
6,1.06234302931491,0.320606338934718,0.433954605002862,1.69073145362696,0.753157452640458
7,1.08577218809139,0.442873722273776,0.217739692434794,1.95380468374799,1.44966549553319
8,1.00905086259451,0.361370237093968,0.300765197890334,1.71733652729869,0.94774350558522
9,0.979502783686996,0.390409702769815,0.21429976625816,1.74470580111583,0.951699103428595
10,1.23382869961966,0.385766595050395,0.477726173320884,1.98993122591843,1.07594313046365
11,0.860943910017589,0.379066494183606,0.117973581417722,1.60391423861746,1.05913182326186
12,1.12952985267599,0.351093301219937,0.441386982284915,1.81767272306707,0.812449202306399
13,-0.233690511314071,0.261864955180967,-0.746945823468766,0.279564800840624,0.466933877900859
14,1.30461416424728,0.478642335829672,0.36647518602112,2.24275314247343,1.69552351450747
15,1.46598252594686,0.384927308304607,0.711525001669824,2.22044005022389,1.07890665044048
16,0.98511779174516,0.358264508313593,0.282919355450517,1.6873162280398,0.945359889238793
17,0.88770241771846,0.382281838831562,0.138430013608599,1.63697482182832,1.07518897719583
18,0.859171958194771,0.383760105244173,0.107002151916192,1.61134176447335,1.08967468795437
19,1.16385182808039,0.386287443641406,0.406728438543236,1.92097521761755,1.08093639802705
20,0.749184200866566,0.360211704465329,0.0431692601145223,1.45519914161861,0.94543504701949
21,0.807750374450638,0.422595307294176,-0.0205364278459466,1.63603717674722,1.32364812970019
22,1.58359506545084,0.347389297168453,0.902712043000675,2.26447808790101,0.895087423222412
23,1.45092324440532,0.331421775611735,0.801336564206323,2.10050992460432,0.806566568601272
24,0.928936387444918,0.433704909555684,0.0788747647157773,1.77899801017406,0.770717955917611
25,0.974305392060337,0.386756250948211,0.216263140201844,1.73234764391883,1.11040380554098
26,0.677654307025827,0.35025971018722,-0.00885472494112394,1.36416333899278,0.873013922485223
27,1.13691145257936,0.381422689904166,0.389322980367199,1.88449992479153,1.07683818367885
28,0.736532286872019,0.394985691141746,-0.0376396677658021,1.51070424150984,1.15570370929641
29,0.967397942383684,0.339955070247781,0.301086004698033,1.63370988006933,0.85192899786414
30,1.01841706423789,0.393857651623698,0.246456067055445,1.79037806142034,1.06487125769993
31,1.52407941686275,0.258241818512768,1.01792545257773,2.03023338114778,0.486657967592993
32,0.520522023352278,0.277317271804348,-0.0230198293842446,1.0640638760888,0.555316584662832
33,0.964308253474061,0.314584426751795,0.347722777040542,1.58089372990758,0.725079659410676
34,1.52176855346979,0.353600470221089,0.828711631836461,2.21482547510313,0.888928701051885
35,0.462504097232138,0.325572808733515,-0.175618607885551,1.10062680234983,0.777790923599716
36,0.974837441590684,0.358011937535281,0.273134044021533,1.67654083915984,0.94857221859027
37,0.937377778971634,0.365405267520072,0.221183454632294,1.65357210331097,0.984481769889399
38,0.747207930055809,0.2954693889932,0.168087927629138,1.32632793248248,0.641793597228629
39,0.259174945256521,0.372586242686823,-0.471094090409652,0.989443980922693,0.985595004393396
40,1.18749218557445,0.259840758476797,0.678204298959923,1.69678007218897,0.440144586930705
41,1.59071638772373,0.301269219896722,1.00022871672615,2.1812040587213,0.616085959241254
42,1.16474596610434,0.34884384013005,0.481012039449437,1.84847989275923,0.8642034408613
43,0.963600259494931,0.314909337276136,0.346377958433705,1.58082256055616,0.726901345635308
44,1.19530222203944,0.333336997196377,0.541961707534538,1.84864273654434,0.788916748806179
45,0.871436295138779,0.335242728977955,0.214360546341988,1.52851204393557,0.795306906723196
46,0.954123238189228,0.335109577405422,0.297308466474601,1.61093800990385,0.811137468083512
47,0.675539203089058,0.379332654045671,-0.067952798840456,1.41903120501857,0.988938059091369
48,0.458470102136581,0.402746092603092,-0.33091223936548,1.24785244363864,1.183126333199
