"iter","beta_estimate","beta_se","beta_lower","beta_upper","random_effect_variance"
1,1.8656919888667,0.345843677661962,1.18783838064926,2.54354559708415,0.719469735203019
2,0.833138830424335,0.391514742203347,0.0657699357057754,1.60050772514289,0.932387732783322
3,2.10252066441302,0.460265830807029,1.20039963603124,3.00464169279479,1.24611697233452
4,1.63639172372553,0.412071848624979,0.828730900420567,2.44405254703049,0.992316105869663
5,1.66099298320794,0.468091730532698,0.743533191363847,2.57845277505202,1.28787830724517
6,1.92167820648314,0.44464894858343,1.05016626725961,2.79319014570666,1.20952292742369
7,1.54156171793739,0.432246213179117,0.69435914010632,2.38876429576846,1.12647710718891
8,1.68313890180688,0.423857223237474,0.852378744261428,2.51389905935233,1.05060514409971
9,1.28628724343184,0.459713670463211,0.385248449323944,2.18732603753973,1.24021573702465
10,1.58470530886561,0.346134215344075,0.906282246791219,2.26312837093999,0.714199371310981
11,1.23861116376137,0.428842035637858,0.39808077391117,2.07914155361158,1.1066488437143
12,1.47316733569579,0.539096045977184,0.416539085580514,2.52979558581107,1.7636252938142
13,1.17751255690004,0.331225502103693,0.528310572776803,1.82671454102328,0.606481701973041
14,1.61371804375779,0.326425589923112,0.973923887508495,2.25351220000709,0.639538928745647
15,2.12771504853835,0.490977345623226,1.16539945111683,3.09003064595987,1.47968919925359
16,1.61121585870186,0.337326844783756,0.950055242925702,2.27237647447803,0.673574383958626
17,2.29794679962641,0.373546250116485,1.5657961493981,3.03009744985472,0.834413183460696
18,1.54760687345512,0.428803738779419,0.707151545447457,2.38806220146278,0.976127497945935
19,2.26815065159381,0.330073881028794,1.62120584477737,2.91509545841024,0.646365958494095
20,1.65087037307713,0.558671223550079,0.55587477491897,2.74586597123528,1.9220402040159
21,1.82748667025907,0.542907425577186,0.763388116127787,2.89158522439035,1.8123896221803
22,1.4950390935446,0.533093792969406,0.450175259324568,2.53990292776464,1.72387910130507
23,1.04375875262309,0.514813453935186,0.0347243829101236,2.05279312233605,1.62736322367227
24,0.756139153509555,0.372233568530888,0.0265613591890147,1.4857169478301,0.837469430717365
25,1.42412613149721,0.318753349442448,0.79936956659001,2.04888269640441,0.608320199075939
26,0.831113365898891,0.432572151960758,-0.0167280519441949,1.67895478374198,1.13989242925419
27,1.40978556540889,0.37130532550055,0.682027127427816,2.13754400338997,0.768580156462361
28,1.76524679620315,0.430999501046406,0.920487774152192,2.6100058182541,1.11776178813513
29,1.46951405634093,0.299601080097406,0.882295939350009,2.05673217333184,0.533229645644985
30,1.67633090673201,0.313630849207838,1.06161444228465,2.29104737117937,0.58723306509163
31,1.25650790666194,0.387218973749738,0.497558718112448,2.01545709521142,0.873898797673131
32,1.75610776376526,0.447540982986612,0.878927437111497,2.63328809041902,1.17856365690613
33,2.36892429402595,0.397045308214806,1.59071548992493,3.14713309812697,0.883787238688855
34,1.96460798260451,0.427550590372963,1.1266088254735,2.80260713973552,1.11652567386455
35,0.634683145449784,0.461301838573167,-0.269468458153624,1.53883474905319,1.30117523360408
36,1.05960514336612,0.405468721148764,0.264886449914539,1.85432383681769,0.999343651911427
37,1.4692464933525,0.45253024855531,0.582287206184088,2.3562057805209,1.20499761962721
38,1.96025063575428,0.478290021299423,1.02280219400741,2.89769907750115,1.38434051144989
39,1.44865415196434,0.463818776295743,0.539569350424682,2.357738953504,1.26544770777933
40,1.49312219445074,0.413996154081616,0.681689732450777,2.30455465645071,1.04536972922656
41,1.33749922518217,0.435698209894161,0.483530733789611,2.19146771657472,1.14322774779772
42,2.10171873604793,0.584783688190357,0.955542707194831,3.24789476490103,1.5330794920878
43,0.821703998685787,0.490742601490332,-0.140151500235263,1.78355949760684,1.47681273691967
44,0.660185953556604,0.466423261737599,-0.254003639449089,1.5743755465623,1.33030194664488
45,0.325331037625955,0.496227996226263,-0.64727583497752,1.29793791022943,1.49265522314753
46,1.76288448665027,0.430399771751644,0.919300934017045,2.60646803928349,1.08698257107232
47,1.37851035933651,0.401619725813594,0.591335696741862,2.16568502193115,0.850079493933028
48,1.90450885941369,0.288256341849767,1.33952642938815,2.46949128943923,0.490792261562471
49,1.49417753216335,0.463899692888954,0.584934134101005,2.4034209302257,1.21403878968639
50,1.82465810888394,0.36067321760809,1.11773860237209,2.5315776153958,0.775660675577361
51,1.79715645387417,0.312189624171495,1.18526479049804,2.4090481172503,0.560417711661151
52,1.3973503215689,0.497630674747729,0.421994199063351,2.37270644407445,1.22289452940526
53,1.48757763285925,0.379751975360721,0.743263761152241,2.23189150456627,0.862096328139296
54,0.965467674696913,0.473439215229669,0.037526812846763,1.89340853654706,1.31989754866211
55,1.35742840977586,0.413682999464807,0.546609730824842,2.16824708872688,1.04256104261288
56,1.46391371705002,0.490999978071405,0.501553760030061,2.42627367406997,1.36309418187773
57,0.864361899812844,0.341339169198715,0.195337128183363,1.53338667144232,0.700435660185893
58,1.35900040320319,0.436459877228657,0.50353904383502,2.21446176257135,1.14888001879187
59,2.29920273394287,0.521925576741392,1.27622860352974,3.322176864356,1.65018617975709
60,1.01841628312561,0.397542102852988,0.239233761533751,1.79759880471746,0.960702164256713
61,1.2533881574348,0.460767147312821,0.350284548701667,2.15649176616793,1.24622987149602
62,1.31425535845412,0.431110847501258,0.46927809735165,2.15923261955658,1.09048113457639
63,1.74404544297405,0.35816637788485,1.04203934231974,2.44605154362835,0.775195766441326
64,1.41840193185389,0.322639188746499,0.786029121910752,2.05077474179703,0.623272282384646
65,1.5302314250011,0.514448356961814,0.521912645355946,2.53855020464626,1.60496059999378
66,1.06013903453387,0.395930350229378,0.284115548084286,1.83616252098345,0.941170464151008
67,1.14484767905352,0.468583514572863,0.226423990490709,2.06327136761633,1.23996743940804
68,1.4105391269287,0.284056909140696,0.853787585012933,1.96729066884446,0.459740436475998
69,1.21770991432622,0.385129188114494,0.462856705621814,1.97256312303063,0.888748999479638
70,1.96234193171621,0.3434278685436,1.28922330937076,2.63546055406167,0.709565145002339
71,1.59163069972247,0.411851667137537,0.784401432132896,2.39885996731204,0.99152463905376
72,1.64833981492461,0.356013206581452,0.950553930024961,2.34612569982425,0.768137193318278
73,1.44858995297353,0.350846790938297,0.760930242734472,2.1362496632126,0.743815664699008
74,1.46911031919374,0.363365383345485,0.756914167836584,2.18130647055089,0.788069037646307
75,1.45758087479743,0.363307423152865,0.745498325417818,2.16966342417705,0.763408329614123
76,1.78156120746708,0.484919671210201,0.831118651895087,2.73200376303907,1.38559964666994
77,2.11613833575356,0.375714616564431,1.37973768728727,2.85253898421984,0.7426216319741
78,1.73516056237777,0.33290767624334,1.08266151694082,2.38765960781471,0.576600251518455
79,1.06039863000866,0.453526502486036,0.171486685136034,1.9493105748813,1.01205967619168
80,2.18203449334905,0.43859203501752,1.32239410471471,3.04167488198339,1.1289960841914
81,1.43696728324063,0.288098849917534,0.872293537402261,2.00164102907899,0.469793202474462
82,1.14506785031686,0.438655647312102,0.285302781585137,2.00483291904858,0.941498908961599
83,1.51915486001551,0.319801934240256,0.892343068904609,2.14596665112641,0.588806320635747
84,1.45599317716002,0.335837676405912,0.797751331404433,2.11423502291561,0.588219266648769
85,1.5930869796319,0.346083625136652,0.914763074364065,2.27141088489974,0.664239469539133
86,1.71545823385686,0.496395439973144,0.742523171509496,2.68839329620422,1.39398084346728
87,1.43513381178056,0.388338162295787,0.673991013680816,2.1962766098803,0.842093225128532
88,1.95767082138285,0.428747243856005,1.11732622342508,2.79801541934062,1.10495771599027
89,1.72061069644941,0.448594064326598,0.841366330369276,2.59985506252954,1.23177961633795
90,2.57271314039903,0.343905795744448,1.89865778073991,3.24676850005815,0.684846105442756
91,1.37140714847154,0.442349761244217,0.504401616432872,2.2384126805102,1.18050340426238
92,1.48846569649069,0.405655051639903,0.693381795276478,2.2835495977049,0.960636762561327
93,2.24174215150425,0.379807218846281,1.49732000256554,2.98616430044296,0.839479403008808
94,1.08649394982183,0.373661844059678,0.354116735464866,1.8188711641788,0.835197644214143
95,0.890043240924558,0.415329861027447,0.0759967133107615,1.70408976853836,1.00932123260657
96,1.66443884174403,0.490606049048249,0.702850985609463,2.6260266978786,1.45760520742435
97,1.26209872850568,0.481920078819273,0.317535374019902,2.20666208299145,1.14358956593445
98,2.08487590034168,0.38272604430293,1.33473285350794,2.83501894717543,0.816515529099153
99,1.56395698395269,0.454791941383071,0.672564778841873,2.45534918906351,1.24874134166195
100,0.870968576803907,0.388203842467463,0.110089045567681,1.63184810804013,0.915430145302085
